,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd,n.mf 
C28H42O11,553.2655795,28,42,11,0,0,0,0,0,CHO,Protein,554.2728559,-0.25931395,-1,0,0.111111111,8,-3,-3,80.65714286,552.6477982,0.352201834,-0.714285714,0.392857143,1.5,0,0,NA,Protein,Protein,Other,80.65714286,-147.6505335,0.030517793,0.027720234,2258.4,-4134.214937,1
C28H42O12,569.2603907,28,42,12,0,0,0,0,0,CHO,Protein,570.2676672,-0.070838509,-1,0,0.090909091,8,-4,-4,78.62142857,568.6247495,0.375250494,-0.642857143,0.428571429,1.5,0,0,NA,Protein,Protein,Other,78.62142857,-146.8324018,0.031425346,0.028524066,2201.4,-4111.30725,2
C28H42O13,585.2553469,28,42,13,0,0,0,0,0,CHO,Protein,586.2626234,-0.139767858,-1,0,0.069767442,8,-5,-5,76.58571429,584.6018456,0.398154439,-0.571428571,0.464285714,1.5,0,0,NA,Protein,Protein,Other,76.58571429,-146.0142701,0.032358116,0.029348532,2144.4,-4088.399563,2
C28H42O3,425.3061105,28,42,3,0,0,0,0,0,CHO,Lipid,426.3133869,0.019439302,1,0.2,0.245283019,8,5,5,96.94285714,424.8312099,0.168790142,-1.285714286,0.107142857,1.5,0,0,NA,Unsat Hydrocarbon,Lipid;Unsat Hydrocarbon,Other,96.94285714,-154.1955868,0.024054454,0.021947893,2714.4,-4317.476431,1
C28H43O4P,473.2826415,28,43,4,0,0,0,1,0,CHOP,Lipid,474.289918,-0.045536187,3,0.130434783,0.2,8,4,3,101.0142857,472.7541699,0.245830116,-1.428571429,0.142857143,1.535714286,0,0.035714286,0,Other,Lipid,Lipid,101.0142857,-158.6856961,0.022631029,0.020400673,2828.4,-4443.199491,2
C28H43O5P,489.2774922,28,43,5,0,0,0,1,0,CHOP,Lipid,490.2847687,0.086265645,4,0.090909091,0.183673469,8,3,2,98.97857143,488.7311606,0.26883938,-1.357142857,0.178571429,1.535714286,0,0.035714286,0,Other,Lipid,Lipid,98.97857143,-157.8675644,0.023334164,0.021028784,2771.4,-4420.291804,2
C28H43O7P,521.267234,28,43,7,0,0,0,1,0,CHOP,Lipid,522.2745105,0.248503438,-1,0,0.14893617,8,1,0,94.90714286,520.6851823,0.314817659,-1.214285714,0.25,1.535714286,0,0.035714286,0,Other,Lipid,Lipid,94.90714286,-156.2313011,0.024792533,0.022328157,2657.4,-4374.476431,2
C28H43O8P,537.2624882,28,43,8,0,0,0,1,0,CHOP,Lipid,538.2697646,-0.389684729,-1,0,0.130434783,8,0,-1,92.87142857,536.6625761,0.337423938,-1.142857143,0.285714286,1.535714286,0,0.035714286,0,Other,Lipid,Lipid,92.87142857,-155.4131694,0.025549069,0.023000418,2600.4,-4351.568744,1
C28H44O10,539.2859556,28,44,10,0,0,0,0,0,CHO,Protein,540.2932321,0.398998503,-1,0,0.086956522,7,-3,-3,84.72857143,538.6837841,0.316215925,-0.857142857,0.357142857,1.571428571,0,0,NA,Protein,Protein,Other,84.72857143,-149.2867968,0.028774357,0.026171448,2372.4,-4180.03031,2
C28H44O11,555.2811734,28,44,11,0,0,0,0,0,CHO,Protein,556.2884498,-0.157454326,-1,0,0.066666667,7,-4,-4,82.69285714,554.6611415,0.33885854,-0.785714286,0.392857143,1.571428571,0,0,NA,Protein,Protein,Other,82.69285714,-148.4686651,0.029634449,0.026936271,2315.4,-4157.122624,1
C28H44O12,571.2760902,28,44,12,0,0,0,0,0,CHO,Protein,572.2833667,-0.156868854,-1,0,0.045454545,7,-5,-5,80.65714286,570.6381982,0.361801802,-0.714285714,0.428571429,1.571428571,0,0,NA,Protein,Protein,Other,80.65714286,-147.6505335,0.030517793,0.027720234,2258.4,-4134.214937,1
C28H44O13,587.2708434,28,44,13,0,0,0,0,0,CHO,Protein,588.2781199,0.121703433,-1,0,0.023255814,7,-6,-6,78.62142857,586.6150916,0.384908433,-0.642857143,0.464285714,1.571428571,0,0,NA,Protein,Protein,Other,78.62142857,-146.8324018,0.031425346,0.028524066,2201.4,-4111.30725,2
C28H44O9,523.2910766,28,44,9,0,0,0,0,0,CHO,Protein,524.2983531,0.343144226,-1,0,0.106382979,7,-2,-2,86.76428571,522.7067651,0.293234857,-0.928571429,0.321428571,1.571428571,0,0,NA,Protein,Protein,Other,86.76428571,-150.1049285,0.027936611,0.025425074,2429.4,-4202.937997,2
C28H45O11P,587.2629635,28,45,11,0,0,0,1,0,CHOP,Protein,588.27024,-0.494988391,-1,0,0.023255814,7,-4,-5,88.8,586.6072204,0.392779554,-1,0.392857143,1.607142857,0,0.035714286,0,Protein,Protein,Lipid,88.8,-153.7769061,0.027120352,0.024392765,2486.4,-4305.75337,1
C28H45O3P,459.3034143,28,45,3,0,0,0,1,0,CHOP,Lipid,460.3106908,-0.12809714,1,0.125,0.176470588,7,4,3,105.0857143,458.790552,0.209447977,-1.571428571,0.107142857,1.607142857,0,0.035714286,0,Lipid,Lipid;Unsat Hydrocarbon,Lipid,105.0857143,-160.3219594,0.021273826,0.019185263,2942.4,-4489.014864,1
C28H45O4P,475.2983678,28,45,4,0,0,0,1,0,CHOP,Lipid,476.3056443,-0.20547006,2,0.086956522,0.16,7,3,2,103.05,474.7676454,0.232354561,-1.5,0.142857143,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,103.05,-159.5038278,0.021944442,0.019786314,2885.4,-4466.107177,1
C28H45O5P,491.2933268,28,45,5,0,0,0,1,0,CHOP,Lipid,492.3006032,-0.288788902,3,0.045454545,0.142857143,7,2,1,101.0142857,490.7447443,0.255255749,-1.428571429,0.178571429,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,101.0142857,-158.6856961,0.022631029,0.020400673,2828.4,-4443.199491,1
C28H45O6P,507.2881422,28,45,6,0,0,0,1,0,CHOP,Lipid,508.2954186,-0.084491741,-1,0,0.125,7,1,0,98.97857143,506.7216997,0.278300304,-1.357142857,0.214285714,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,98.97857143,-157.8675644,0.023334164,0.021028784,2771.4,-4420.291804,1
C28H45O8P,539.2779882,28,45,8,0,0,0,1,0,CHOP,Lipid,540.2852647,-0.110587647,-1,0,0.086956522,7,-1,-2,94.90714286,538.6758256,0.324174406,-1.214285714,0.285714286,1.607142857,0,0.035714286,0,Lipid,Lipid,Lipid,94.90714286,-156.2313011,0.024792533,0.022328157,2657.4,-4374.476431,1
C28H46O10,541.3015887,28,46,10,0,0,0,0,0,CHO,Protein,542.3088652,0.428782442,-1,0,0.043478261,6,-4,-4,86.76428571,540.6971665,0.302833492,-0.928571429,0.357142857,1.642857143,0,0,NA,Protein,Protein,Other,86.76428571,-150.1049285,0.027936611,0.025425074,2429.4,-4202.937997,2
C28H46O11,557.2968241,28,46,11,0,0,0,0,0,CHO,Protein,558.3041005,-0.158003052,-1,0,0.022222222,6,-5,-5,84.72857143,556.6745415,0.325458546,-0.857142857,0.392857143,1.642857143,0,0,NA,Protein,Protein,Other,84.72857143,-149.2867968,0.028774357,0.026171448,2372.4,-4180.03031,1
C28H46O12,573.2914942,28,46,12,0,0,0,0,0,CHO,Protein,574.2987706,0.272185616,-1,0,0,6,-6,-6,82.69285714,572.6513518,0.348648245,-0.785714286,0.428571429,1.642857143,0,0,NA,Protein,Protein,Other,82.69285714,-148.4686651,0.029634449,0.026936271,2315.4,-4157.122624,2
C28H46O13,589.2864386,28,46,13,0,0,0,0,0,CHO,Protein,590.2937151,0.21432324,-1,0,0,6,-7,-7,80.65714286,588.6284361,0.371563918,-0.714285714,0.464285714,1.642857143,0,0,NA,Protein,Protein,Other,80.65714286,-147.6505335,0.030517793,0.027720234,2258.4,-4134.214937,2
C28H46O4S,477.3042916,28,46,4,0,0,1,0,0,CHOS,Lipid,478.3115681,0.235328136,3,0.043478261,0.12,6,2,1,96.94285714,476.7713294,0.228670608,-1.285714286,0.142857143,1.642857143,0,0,NA,Lipid,Lipid,Other,96.94285714,-155.6225098,0.024054454,0.021809172,2714.4,-4357.430274,2
C28H46O8,509.3117914,28,46,8,0,0,0,0,0,CHO,Lipid,510.3190678,0.393152571,-1,0,0.083333333,6,-2,-2,90.83571429,508.7430893,0.256910743,-1.071428571,0.285714286,1.642857143,0,0,NA,Lipid,Lipid,Other,90.83571429,-151.7411918,0.026324763,0.023985063,2543.4,-4248.75337,1
C28H46O9,525.3070032,28,46,9,0,0,0,0,0,CHO,Protein,526.3142796,-0.18345333,-1,0,0.063829787,6,-3,-3,88.8,524.7204407,0.27955933,-1,0.321428571,1.642857143,0,0,NA,Protein,Protein,Other,88.8,-150.9230601,0.027120352,0.024696488,2486.4,-4225.845684,1
C28H47O10P,573.2834052,28,47,10,0,0,0,1,0,CHOP,Protein,574.2906816,0.004533497,-1,0,0,6,-4,-5,92.87142857,572.6432718,0.356728202,-1.142857143,0.357142857,1.678571429,0,0.035714286,0,Protein,Protein,Lipid,92.87142857,-155.4131694,0.025549069,0.023000418,2600.4,-4351.568744,1
C28H47O11P,589.2783211,28,47,11,0,0,0,1,0,CHOP,Protein,590.2855976,0.00213329,-1,0,0,6,-5,-6,90.83571429,588.6203277,0.379672302,-1.071428571,0.392857143,1.678571429,0,0.035714286,0,Protein,Protein,Lipid,90.83571429,-154.5950378,0.026324763,0.023688434,2543.4,-4328.661057,1
C28H47O12P,605.2733338,28,47,12,0,0,0,1,0,CHOP,Protein,606.2806103,-0.159619545,-1,0,0,6,-6,-7,88.8,604.5974802,0.402519821,-1,0.428571429,1.678571429,0,0.035714286,0,Protein,Protein,Lipid,88.8,-153.7769061,0.027120352,0.024392765,2486.4,-4305.75337,1
C28H47O13P,621.2679243,28,47,13,0,0,0,1,0,CHOP,Protein,622.2752008,0.365273928,-1,0,0,6,-7,-8,86.76428571,620.574211,0.425788976,-0.928571429,0.464285714,1.678571429,0,0.035714286,0,Protein,Protein,Lipid,86.76428571,-152.9587744,0.027936611,0.025113999,2429.4,-4282.845684,2
C28H48O10,543.3173823,28,48,10,0,0,0,0,0,CHO,Protein,544.3246588,0.163427252,-1,0,0,5,-5,-5,88.8,542.7107093,0.289290705,-1,0.357142857,1.714285714,0,0,NA,Protein,Protein,Other,88.8,-150.9230601,0.027120352,0.024696488,2486.4,-4225.845684,2
C28H48O11,559.3122783,28,48,11,0,0,0,0,0,CHO,Protein,560.3195548,0.192086541,-1,0,0,5,-6,-6,86.76428571,558.6877452,0.312254799,-0.928571429,0.392857143,1.714285714,0,0,NA,Protein,Protein,Other,86.76428571,-150.1049285,0.027936611,0.025425074,2429.4,-4202.937997,2
C28H48O12,575.3068769,28,48,12,0,0,0,0,0,CHO,Protein,576.3141534,0.73509088,-1,0,0,5,-7,-7,84.72857143,574.6644841,0.335515902,-0.857142857,0.428571429,1.714285714,0,0,NA,Protein,Protein,Other,84.72857143,-149.2867968,0.028774357,0.026171448,2372.4,-4180.03031,2
C28H48O4S,479.3200211,28,48,4,0,0,1,0,0,CHOS,Lipid,480.3272976,0.069021064,3,0,0.08,5,1,0,98.97857143,478.7848081,0.215191918,-1.357142857,0.142857143,1.714285714,0,0,NA,Lipid,Lipid,Other,98.97857143,-156.4406414,0.023334164,0.021163763,2771.4,-4380.337961,1
C28H48O8,511.3275342,28,48,8,0,0,0,0,0,CHO,Lipid,512.3348107,0.210484249,-1,0,0.041666667,5,-3,-3,92.87142857,510.7565813,0.24341868,-1.142857143,0.285714286,1.714285714,0,0,NA,Lipid,Lipid,Other,92.87142857,-152.5593235,0.025549069,0.023290199,2600.4,-4271.661057,1
C28H48O9,527.3224375,28,48,9,0,0,0,0,0,CHO,Protein,528.329714,0.225495767,-1,0,0.021276596,5,-4,-4,90.83571429,526.7336246,0.266375408,-1.071428571,0.321428571,1.714285714,0,0,NA,Protein,Protein,Other,90.83571429,-151.7411918,0.026324763,0.023985063,2543.4,-4248.75337,2
C28H49O12P,607.2890083,28,49,12,0,0,0,1,0,CHOP,Protein,608.2962848,-0.199316617,-1,0,0,5,-7,-8,90.83571429,606.610904,0.389096007,-1.071428571,0.428571429,1.75,0,0.035714286,0,Protein,Protein,Lipid,90.83571429,-154.5950378,0.026324763,0.023688434,2543.4,-4328.661057,1
C28H49O13P,623.2839624,28,49,13,0,0,0,1,0,CHOP,Protein,624.2912389,-0.257393072,-1,0,0,5,-8,-9,88.8,622.587998,0.412002049,-1,0.464285714,1.75,0,0.035714286,0,Protein,Protein,Lipid,88.8,-153.7769061,0.027120352,0.024392765,2486.4,-4305.75337,1
C28H49O9P,559.3042312,28,49,9,0,0,0,1,0,CHOP,Protein,560.3115077,-0.157112619,-1,0,0,5,-4,-5,96.94285714,558.6797071,0.320292854,-1.285714286,0.321428571,1.75,0,0.035714286,0,Protein,Protein,Lipid,96.94285714,-157.0494328,0.024054454,0.021671116,2714.4,-4397.384117,1
C28H50O10,545.3330671,28,50,10,0,0,0,0,0,CHO,Protein,546.3403436,0.099339551,-1,0,0,4,-6,-6,90.83571429,544.7241433,0.275856689,-1.071428571,0.357142857,1.785714286,0,0,NA,Protein,Protein,Other,90.83571429,-151.7411918,0.026324763,0.023985063,2543.4,-4248.75337,2
C28H50O16S,673.2744327,28,50,16,0,0,1,0,0,CHOS,AminoSugar,674.2817092,0.366437444,-1,0,0,4,-12,-13,76.58571429,672.5226485,0.477351547,-0.571428571,0.571428571,1.785714286,0,0,NA,Amino Sugar,Amino Sugar,Other,76.58571429,-147.4411931,0.032358116,0.029171972,2144.4,-4128.353407,2
C28H50O8,513.343206,28,50,8,0,0,0,0,0,CHO,Lipid,514.3504824,0.167519209,-1,0,0,4,-4,-4,94.90714286,512.7700023,0.229997658,-1.214285714,0.285714286,1.785714286,0,0,NA,Lipid,Lipid,Other,94.90714286,-153.3774551,0.024792533,0.022611324,2657.4,-4294.568744,1
C28H50O9,529.3381462,28,50,9,0,0,0,0,0,CHO,Protein,530.3454227,0.114057329,-1,0,0,4,-5,-5,92.87142857,528.7470825,0.252917456,-1.142857143,0.321428571,1.785714286,0,0,NA,Protein,Protein,Other,92.87142857,-152.5593235,0.025549069,0.023290199,2600.4,-4271.661057,2
C28H51O10P,577.3147968,28,51,10,0,0,0,1,0,CHOP,Protein,578.3220732,-0.153633156,-1,0,0,4,-6,-7,96.94285714,576.6701619,0.329838109,-1.285714286,0.357142857,1.821428571,0,0.035714286,0,Protein,Protein,Lipid,96.94285714,-157.0494328,0.024054454,0.021671116,2714.4,-4397.384117,1
C28H51O11P,593.3098305,28,51,11,0,0,0,1,0,CHOP,Protein,594.317107,-0.350007875,-1,0,0,4,-7,-8,94.90714286,592.6473355,0.352664518,-1.214285714,0.392857143,1.821428571,0,0.035714286,0,Protein,Protein,Lipid,94.90714286,-156.2313011,0.024792533,0.022328157,2657.4,-4374.476431,1
C28H51O12P,609.3046542,28,51,12,0,0,0,1,0,CHOP,Protein,610.3119306,-0.191724176,-1,0,0,4,-8,-9,92.87142857,608.6242991,0.375700863,-1.142857143,0.428571429,1.821428571,0,0.035714286,0,Protein,Protein,Lipid,92.87142857,-155.4131694,0.025549069,0.023000418,2600.4,-4351.568744,1
C28H51O7S2P,593.2738959,28,51,7,0,0,2,1,0,CHOSP,Lipid,594.2811724,0.352572949,-1,0,0,4,-3,-6,98.97857143,592.611441,0.388559045,-1.357142857,0.25,1.821428571,0,0.035714286,0,Lipid,Lipid,Lipid,98.97857143,-160.7214104,0.023334164,0.02076074,2771.4,-4500.199491,2
C28H51O9P,561.319777,28,51,9,0,0,0,1,0,CHOP,Protein,562.3270535,0.028880353,-1,0,0,4,-5,-6,98.97857143,560.6930024,0.306997639,-1.357142857,0.321428571,1.821428571,0,0.035714286,0,Protein,Protein,Lipid,98.97857143,-157.8675644,0.023334164,0.021028784,2771.4,-4420.291804,1
C28H53O9P,563.3355481,28,53,9,0,0,0,1,0,CHOP,Protein,564.3428246,-0.185666438,-1,0,0,3,-6,-7,101.0142857,562.7065226,0.293477383,-1.428571429,0.321428571,1.892857143,0,0.035714286,0,Protein,Protein,Lipid,101.0142857,-158.6856961,0.022631029,0.020400673,2828.4,-4443.199491,1
C28H7O2P,405.0108828,28,7,2,0,0,0,1,0,CHOP,ConHC,406.0181593,0.509097975,4,0.92,0.923076923,26,24,23,68.44285714,404.558644,0.441355961,-0.285714286,0.071428571,0.25,0,0.035714286,0,Other,Cond Hydrocarbon,Phytochemical,68.44285714,-145.5955894,0.036612617,0.032478281,1916.4,-4076.676503,2
C28H7OP,389.0161355,28,7,1,0,0,0,1,0,CHOP,ConHC,390.023412,0.100947003,4,0.923076923,0.924528302,26,25,24,70.47857143,388.5817566,0.418243374,-0.357142857,0.035714286,0.25,0,0.035714286,0,Other,Cond Hydrocarbon,Phytochemical,70.47857143,-146.4137211,0.035318696,0.03157314,1973.4,-4099.58419,1
C28H9O6N2S2P,562.9565127,28,9,6,2,0,2,1,0,CHONSP,ConHC,563.9637892,0.309892195,-1,0.882352941,0.9,26,20,15,52.15714286,562.3279104,0.672089584,0.285714286,0.214285714,0.321428571,0.071428571,0.035714286,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,52.15714286,-139.0505361,0.042000409,0.036031458,1460.4,-3893.41501,1
C29H11O6N2S2P,576.9723556,29,11,6,2,0,2,1,0,CHONSP,ConHC,577.9796321,-0.031260887,-1,0.833333333,0.857142857,26,20,15,54.40344828,576.3281031,0.671896899,0.206896552,0.206896552,0.379310345,0.068965517,0.034482759,2,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,54.40344828,-139.8548936,0.040391933,0.034407803,1577.7,-4055.791913,1
C29H18O7S2,541.0419803,29,18,7,0,0,2,0,0,CHOS,ConHC,542.0492568,0.253762983,-1,0.6,0.659574468,21,14,12,60.3,540.437848,0.562152015,0,0.24137931,0.620689655,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other,60.3,-142.2246542,0.039895271,0.033392878,1748.7,-4124.514973,1
C29H23O7P,513.1108586,29,23,7,0,0,0,1,0,CHOP,ConHC,514.118135,0.008903109,-1,0.523809524,0.591836735,19,12,11,74.05862069,512.5379144,0.46208561,-0.482758621,0.24137931,0.793103448,0,0.034482759,0,Cond Hydrocarbon,Cond Hydrocarbon,Phytochemical,74.05862069,-147.7540959,0.032395736,0.029014535,2147.7,-4284.86878,1
C29H24O4,435.160379,29,24,4,0,0,0,0,0,CHO,Lignin,436.1676554,-0.449762159,3,0.56,0.592592593,18,14,14,76.02413793,434.674475,0.325525003,-0.551724138,0.137931034,0.827586207,0,0,NA,Unsat Hydrocarbon,Lignin,Other,76.02413793,-145.7885786,0.031495182,0.028559718,2204.7,-4227.86878,1
C29H24O5,451.1552795,29,24,5,0,0,0,0,0,CHO,Lignin,452.162556,-0.402775095,5,0.541666667,0.58490566,18,13,13,74.05862069,450.6515155,0.348484482,-0.482758621,0.172413793,0.827586207,0,0,NA,Other,Lignin,Other,74.05862069,-144.9986584,0.032395736,0.029353583,2147.7,-4204.961093,1
C29H28O4,439.1916893,29,28,4,0,0,0,0,0,CHO,Lignin,440.1989658,-0.468818244,3,0.48,0.518518519,16,12,12,79.95517241,438.7012839,0.29871607,-0.689655172,0.137931034,0.965517241,0,0,NA,Unsat Hydrocarbon,Lignin,Other,79.95517241,-147.3684191,0.029764925,0.027029786,2318.7,-4273.684154,1
C29H28O5,455.1862046,29,28,5,0,0,0,0,0,CHO,Lignin,456.1934811,0.422904322,3,0.458333333,0.509433962,16,11,11,77.98965517,454.6779396,0.322060366,-0.620689655,0.172413793,0.965517241,0,0,NA,Other,Lignin,Other,77.98965517,-146.5784989,0.030618559,0.027785356,2261.7,-4250.776467,2
C29H31O3P,457.1940662,29,31,3,0,0,0,1,0,CHOP,UnsatHC,458.2013426,-0.570155177,2,0.44,0.471698113,15,12,11,89.78275862,456.6835592,0.316440828,-1.034482759,0.103448276,1.068965517,0,0.034482759,0,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical,89.78275862,-154.0734577,0.025811889,0.023231285,2603.7,-4468.130274,1
C29H31O5P,489.18376,29,31,5,0,0,0,1,0,CHOP,Lignin,490.1910364,-0.256683307,5,0.391304348,0.450980392,15,10,9,85.85172414,488.637533,0.362466984,-0.896551724,0.172413793,1.068965517,0,0.034482759,0,Other,Lignin,Phytochemical,85.85172414,-152.4936173,0.027333257,0.024576034,2489.7,-4422.3149,2
C29H32O3,427.2280704,29,32,3,0,0,0,0,0,CHO,UnsatHC,428.2353469,-0.471677273,3,0.423076923,0.454545455,14,11,11,85.85172414,426.7510237,0.248976265,-0.896551724,0.103448276,1.103448276,0,0,NA,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,85.85172414,-149.7381798,0.027333257,0.02486923,2489.7,-4342.407214,1
C29H32O4NP,488.1997789,29,32,4,1,0,0,1,0,CHONP,Lignin,489.2070553,-0.327711655,4,0.391304348,0.44,15,11,9,85.85172414,487.6546506,0.345349352,-0.896551724,0.137931034,1.103448276,0.034482759,0.034482759,1,Unsat Hydrocarbon,Lignin,Phytochemical,85.85172414,-151.1158985,0.027333257,0.024722269,2489.7,-4382.361057,1
C29H33OP,427.2198983,29,33,1,0,0,0,1,0,CHOP,UnsatHC,428.2271748,-0.636598029,1,0.444444444,0.454545455,14,13,12,95.67931034,426.7428608,0.257139222,-1.24137931,0.034482759,1.137931034,0,0.034482759,0,Other,Unsat Hydrocarbon,Phytochemical,95.67931034,-156.4432184,0.023665248,0.021325192,2774.7,-4536.853334,1
C29H34O3NP,474.2204104,29,34,3,1,0,0,1,0,CHONP,UnsatHC,475.2276869,-0.118693411,3,0.375,0.411764706,14,11,9,89.78275862,473.6908917,0.309108334,-1.034482759,0.103448276,1.172413793,0.034482759,0.034482759,1,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical,89.78275862,-152.695739,0.025811889,0.023370928,2603.7,-4428.176431,2
C29H34O4N2,473.2445479,29,34,4,2,0,0,0,0,CHON,Lignin,474.2518243,0.070121388,2,0.347826087,0.4,14,10,8,79.95517241,472.7161188,0.283881222,-0.689655172,0.137931034,1.172413793,0.068965517,0,NA,Unsat Hydrocarbon,Lignin,Other,79.95517241,-144.6129816,0.029764925,0.027347917,2318.7,-4193.776467,1
C29H34ONP,442.2307362,29,34,1,1,0,0,1,0,CHONP,UnsatHC,443.2380126,-0.476991053,3,0.423076923,0.433962264,14,13,11,93.7137931,441.7369374,0.263062608,-1.172413793,0.034482759,1.172413793,0.034482759,0.034482759,1,Other,Unsat Hydrocarbon,Phytochemical,93.7137931,-154.2755794,0.024363608,0.022079899,2717.7,-4473.991804,1
C29H35O2P,445.2304198,29,35,2,0,0,0,1,0,CHOP,UnsatHC,446.2376962,-0.51397643,2,0.384615385,0.407407407,13,11,10,95.67931034,444.7332715,0.266728498,-1.24137931,0.068965517,1.206896552,0,0.034482759,0,Unsat Hydrocarbon,Unsat Hydrocarbon,Phytochemical,95.67931034,-156.4432184,0.023665248,0.021325192,2774.7,-4536.853334,1
C29H35O5S2P,557.1589412,29,35,5,0,0,2,1,0,CHOSP,Lignin,558.1662177,0.240916529,-1,0.238095238,0.319148936,13,8,5,85.85172414,556.5368125,0.463187466,-0.896551724,0.172413793,1.206896552,0,0.034482759,0,Other,Lignin,Phytochemical,85.85172414,-155.2490547,0.027333257,0.024285721,2489.7,-4502.222587,1
C29H35OP,429.2355333,29,35,1,0,0,0,1,0,CHOP,UnsatHC,430.2428098,-0.598486241,1,0.407407407,0.418181818,13,12,11,97.64482759,428.7562451,0.243754948,-1.310344828,0.034482759,1.206896552,0,0.034482759,0,Other,Unsat Hydrocarbon,Phytochemical,97.64482759,-157.2331386,0.02298327,0.020717501,2831.7,-4559.761021,1
C29H36O22,735.1623994,29,36,22,0,0,0,0,0,CHO,Tannin,736.1696759,0.199627787,-1,0,0.055555556,12,-10,-10,52.43793103,734.3415105,0.658489488,0.275862069,0.75862069,1.24137931,0,0,NA,Tannin,Tannin,Other,52.43793103,-136.3095359,0.040533121,0.035211715,1520.7,-3952.97654,1
C29H44O10,551.2859018,29,44,10,0,0,0,0,0,CHO,Protein,552.2931782,0.487756149,-1,0,0.125,8,-2,-2,83.8862069,550.670331,0.329668981,-0.827586207,0.344827586,1.517241379,0,0,NA,Protein,Protein,Other,83.8862069,-148.9482596,0.028123099,0.025572352,2432.7,-4319.499527,2
C29H44O11,567.2808707,29,44,11,0,0,0,0,0,CHO,Protein,568.2881472,0.378436027,-1,0,0.106382979,8,-3,-3,81.92068966,566.6474398,0.35256016,-0.75862069,0.379310345,1.517241379,0,0,NA,Protein,Protein,Other,81.92068966,-148.1583393,0.028933387,0.026292333,2375.7,-4296.59184,2
C29H44O12,583.2757337,29,44,12,0,0,0,0,0,CHO,Protein,584.2830101,0.456517918,-1,0,0.086956522,8,-4,-4,79.95517241,582.6244428,0.37555722,-0.689655172,0.413793103,1.517241379,0,0,NA,Protein,Protein,Other,79.95517241,-147.3684191,0.029764925,0.027029786,2318.7,-4273.684154,2
C29H44O13,599.2707123,29,44,13,0,0,0,0,0,CHO,Protein,600.2779888,0.337709455,-1,0,0.066666667,8,-5,-5,77.98965517,598.6015613,0.398438718,-0.620689655,0.448275862,1.517241379,0,0,NA,Protein,Protein,Other,77.98965517,-146.5784989,0.030618559,0.027785356,2261.7,-4250.776467,2
C29H44O3,439.3216649,29,44,3,0,0,0,0,0,CHO,Lipid,440.3289413,0.236058518,1,0.192307692,0.236363636,8,5,5,97.64482759,438.8311144,0.168885627,-1.310344828,0.103448276,1.517241379,0,0,NA,Other,Lipid;Unsat Hydrocarbon,Other,97.64482759,-154.4777012,0.02298327,0.020973554,2831.7,-4479.853334,2
C29H45O7P,535.2829405,29,45,7,0,0,0,1,0,CHOP,Lipid,536.290217,0.136775778,-1,0,0.142857143,8,1,0,95.67931034,534.6852388,0.314761223,-1.24137931,0.24137931,1.551724138,0,0.034482759,0,Lipid,Lipid,Lipid,95.67931034,-156.4432184,0.023665248,0.021325192,2774.7,-4536.853334,2
C29H45O8P,551.277811,29,45,8,0,0,0,1,0,CHOP,Lipid,552.2850875,0.212706465,-1,0,0.125,8,0,-1,93.7137931,550.6622493,0.337750739,-1.172413793,0.275862069,1.551724138,0,0.034482759,0,Lipid,Lipid,Lipid,93.7137931,-155.6532982,0.024363608,0.021946411,2717.7,-4513.945647,1
C29H46O10,553.3019621,29,46,10,0,0,0,0,0,CHO,Protein,554.3092385,-0.254075162,-1,0,0.083333333,7,-3,-3,85.85172414,552.6841402,0.315859847,-0.896551724,0.344827586,1.586206897,0,0,NA,Protein,Protein,Other,85.85172414,-149.7381798,0.027333257,0.02486923,2489.7,-4342.407214,2
C29H46O11,569.2965137,29,46,11,0,0,0,0,0,CHO,Protein,570.3037902,0.389471422,-1,0,0.063829787,7,-4,-4,83.8862069,568.6608322,0.339167837,-0.827586207,0.379310345,1.586206897,0,0,NA,Protein,Protein,Other,83.8862069,-148.9482596,0.028123099,0.025572352,2432.7,-4319.499527,2
